customer_id,segment,region,avg_monthly_spend,payment_delay_days,customer_satisfaction,interaction_count,issue_resolution_time,debt_status,demand_cluster,churn_risk,debt_risk
3736,High-Value,Suburban,1667.9083969285018,106,9.506238715922656,41,1.5604872848091802,Paid on Time,0,0,0
3737,Low-Value,Urban,371.1715225402224,89,8.24079965359994,5,7.573378709506799,Default,2,0,1
3738,Medium-Value,Suburban,688.1297845379673,92,9.200652303766866,25,21.58008909440139,Late Payment,2,0,0
3739,High-Value,Urban,1181.3032626893273,4,6.152978742769889,38,9.72698517531679,Default,1,0,1
3740,Low-Value,Rural,567.3859401353831,10,5.323578293687772,18,27.684111379272416,Paid on Time,2,0,0
3741,High-Value,Rural,1044.5668811291825,28,1.9584668530400595,1,21.667257375975197,Default,1,1,1
3742,Medium-Value,Suburban,1637.7513746035345,108,8.555243880907891,25,9.407882300509598,Paid on Time,0,0,0
3743,Low-Value,Suburban,994.0220761015222,78,7.706273935784306,17,15.975885539029878,Late Payment,1,0,0
3744,Medium-Value,Urban,1903.0569538272323,69,1.5298894271387098,46,20.34993187522492,Default,0,1,1
3745,Low-Value,Suburban,1710.2511787150493,47,2.884731306357568,15,6.607610094775764,Late Payment,0,1,0
3746,Low-Value,Urban,732.774547190449,14,6.015498069835094,5,8.139436568719006,Default,1,0,1
3747,Low-Value,Suburban,859.9280367094817,106,7.159621618581748,17,15.706588630005438,Default,1,0,1
3748,Low-Value,Suburban,904.3207813428016,83,2.239032378349058,21,27.82194695221847,Late Payment,1,1,0
3749,Low-Value,Suburban,1289.7409605565779,33,3.203423366160915,23,10.97630063887084,Late Payment,1,1,0
3750,High-Value,Rural,644.9118854582256,59,2.7379919053811257,43,12.661779514920488,Default,2,1,1
3751,Low-Value,Rural,1941.5733637627663,61,2.97997437403488,10,6.527986109763894,Default,0,1,1
3752,Low-Value,Urban,1256.5000191466518,1,9.2864181121189,17,18.203052162920176,Default,1,0,1
3753,High-Value,Suburban,858.8631516081538,107,7.442376157348787,1,22.464371670278954,Late Payment,1,0,0
3754,High-Value,Urban,1325.518649433978,79,7.63396282362973,37,13.778625722978992,Paid on Time,1,0,0
3755,High-Value,Suburban,851.2695200064446,18,8.145957797823543,48,22.757232010134736,Late Payment,1,0,0
3756,High-Value,Rural,1653.811793860896,97,4.20915738379654,7,9.775536977670765,Default,0,0,1
3757,High-Value,Rural,1178.8978250482705,48,7.904661529592265,12,21.502548122826543,Default,1,0,1
3758,High-Value,Suburban,179.74395647152733,77,9.805720548906434,40,8.49199146194317,Late Payment,2,0,0
3759,Low-Value,Suburban,435.8380481045754,87,7.285548213468478,1,23.638836711375536,Default,2,0,1
3760,Low-Value,Rural,1743.4885487561157,27,4.750778010632851,20,25.088605770677074,Default,0,0,1
3761,Medium-Value,Rural,1169.5096700779009,47,7.447238071398772,44,24.133986382433875,Default,1,0,1
3762,Low-Value,Urban,1905.6526053764196,95,9.107152302365824,31,7.248705569668154,Default,0,0,1
3763,Low-Value,Rural,237.6023944353011,36,2.158853893083762,4,21.133233698924226,Default,2,1,1
3764,High-Value,Suburban,660.9951971633504,73,3.3876520802624928,26,16.61767123391413,Paid on Time,2,1,0
3765,High-Value,Urban,467.73240915518795,48,9.273665937960148,12,29.59507270968238,Late Payment,2,0,0
3766,Low-Value,Suburban,1152.2965552345988,108,9.516096104000745,22,11.485727808392857,Late Payment,1,0,0
3767,Medium-Value,Urban,827.3063790518278,47,5.357252144061506,1,23.366289232332175,Late Payment,1,0,0
3768,High-Value,Suburban,398.8197147451471,72,4.370958670629678,1,11.732265394662193,Paid on Time,2,0,0
3769,Low-Value,Rural,1321.2286365231391,87,3.545036250427263,3,12.508866750467217,Paid on Time,1,1,0
3770,Low-Value,Suburban,1118.9668950146543,99,5.488763869818715,12,4.218773347747824,Late Payment,1,0,0
3771,Medium-Value,Urban,621.9988774629718,119,9.410780364319466,21,7.950174388959549,Late Payment,2,0,0
3772,Medium-Value,Suburban,1011.5655797865178,28,2.348286646820099,13,5.770044310597771,Late Payment,1,1,0
3773,High-Value,Urban,1516.90279857826,59,4.778475746924983,13,5.616816270273886,Default,0,0,1
3774,Medium-Value,Suburban,490.0161816462512,28,9.2044707126174,41,1.2614793019038275,Paid on Time,2,0,0
3775,Low-Value,Rural,656.5209187332853,57,4.142073431298267,18,24.019642314710108,Paid on Time,2,0,0
3776,Low-Value,Rural,757.6108754788188,47,7.912732663391834,33,14.570005320250745,Default,1,0,1
3777,Medium-Value,Suburban,1518.7802306819601,22,4.503338076169918,6,24.32085947086198,Paid on Time,0,0,0
3778,Medium-Value,Suburban,1709.1529391467234,26,8.244340104907375,25,18.763961866765342,Late Payment,0,0,0
3779,Medium-Value,Suburban,815.1381432390607,94,9.829021149614878,23,25.108792211934773,Paid on Time,1,0,0
3780,Medium-Value,Urban,663.5796374844447,106,4.490398095177505,24,15.609185093885792,Default,2,0,1
3781,High-Value,Suburban,1789.9488408681866,6,8.605887891167804,37,3.7271896130262006,Late Payment,0,0,0
3782,Medium-Value,Suburban,1998.7933711660896,48,9.895751423562707,26,18.88614565378428,Paid on Time,0,0,0
3783,High-Value,Urban,1373.6719153574181,53,9.854471287101289,4,20.65518100561946,Late Payment,0,0,0
3784,Low-Value,Rural,1980.9631684794435,108,4.903939733799772,38,19.168620880730597,Paid on Time,0,0,0
3785,Medium-Value,Suburban,1353.9359278236288,67,5.37185008494235,35,24.238753141570815,Late Payment,1,0,0
3786,High-Value,Suburban,1493.5745168148674,77,3.730614054787018,49,22.213478076180184,Default,0,1,1
3787,Medium-Value,Rural,838.4464029326759,105,3.8261688735012855,11,13.546341026767205,Default,1,1,1
3788,Low-Value,Rural,922.6383392982016,41,5.432235603690118,36,24.754006008202058,Paid on Time,1,0,0
3789,Low-Value,Urban,373.8577615798508,73,2.8046673105787785,25,21.061809722137948,Paid on Time,2,1,0
3790,Low-Value,Suburban,1663.2250280537341,58,7.400109665394348,20,4.490635416935319,Late Payment,0,0,0
3791,Medium-Value,Suburban,1869.01215868568,43,5.826776812788271,1,16.656314548044772,Default,0,0,1
3792,Medium-Value,Urban,1284.5324540188128,97,9.082610714559541,30,22.128118380668212,Late Payment,1,0,0
3793,High-Value,Rural,752.9298860462571,25,8.295241904294869,4,17.045357849830133,Default,1,0,1
3794,Low-Value,Urban,392.6310182112959,22,3.9022400156152113,23,28.52183087759633,Late Payment,2,1,0
3795,Medium-Value,Rural,603.7968364400983,72,5.552241607159006,35,3.9432467780543163,Late Payment,2,0,0
3796,Low-Value,Urban,585.2797996185022,100,7.754634348748967,42,21.947329093486,Late Payment,2,0,0
3797,Low-Value,Rural,1265.7029799107888,7,2.7388011473055247,22,24.909073531455515,Paid on Time,1,1,0
3798,High-Value,Urban,1895.5711841908485,52,1.2843795683582502,31,21.376942652249994,Default,0,1,1
3799,High-Value,Rural,191.71658522016477,13,8.670740736774555,1,12.181965146867782,Paid on Time,2,0,0
3800,High-Value,Rural,101.94236922945119,70,2.2379523174365343,4,12.178929082896454,Paid on Time,2,1,0
3801,High-Value,Rural,1240.3456941972186,6,9.004702878583359,19,18.010457647175368,Late Payment,1,0,0
3802,Low-Value,Rural,639.714877951459,8,9.222472214930301,30,12.51584305428127,Default,2,0,1
3803,High-Value,Rural,1773.041850444018,2,5.146303943234415,1,26.612306923609097,Paid on Time,0,0,0
3804,High-Value,Suburban,721.7755850210523,77,8.261035411173204,48,4.1879879305390615,Late Payment,2,0,0
3805,High-Value,Rural,650.5014410048897,16,4.268721217187245,19,19.535563091209823,Default,2,0,1
3806,High-Value,Suburban,612.0701803147648,113,8.724380936605721,21,4.889333862435494,Default,2,0,1
3807,Low-Value,Rural,375.2203718096638,43,8.422136957500452,22,16.66463427247221,Paid on Time,2,0,0
3808,High-Value,Suburban,1204.90790112651,85,1.7066655073108215,2,21.751854869910154,Late Payment,1,1,0
3809,Low-Value,Suburban,419.605844434999,45,6.2434156667713046,6,5.79981658024722,Paid on Time,2,0,0
3810,Medium-Value,Urban,906.7992036015527,89,6.759990132370733,21,21.41696342319995,Default,1,0,1
3811,Low-Value,Rural,975.8468992857328,57,1.0077156161939445,33,5.059420905121637,Paid on Time,1,1,0
3812,Low-Value,Urban,138.93488906815148,27,9.819264868563659,19,18.99605862324503,Late Payment,2,0,0
3813,High-Value,Urban,131.93383166017074,108,4.6591081741063975,27,15.661037850363682,Default,2,0,1
3814,Medium-Value,Rural,1088.4041086379757,13,5.656088852732918,37,9.644173660468587,Late Payment,1,0,0
3815,Medium-Value,Urban,1422.4659912353513,8,2.7532367181371886,29,4.234913194803772,Late Payment,0,1,0
3816,Medium-Value,Rural,1890.0707163327688,114,6.498267197655351,28,22.33977004842658,Default,0,0,1
3817,Medium-Value,Urban,440.3266398982147,25,8.29557879651423,34,12.072348867933172,Late Payment,2,0,0
3818,Low-Value,Rural,296.1917379285569,1,6.273031111477553,1,3.5093925409221147,Late Payment,2,0,0
3819,Medium-Value,Rural,198.96702316158678,74,8.092315412218873,48,23.410890809909255,Late Payment,2,0,0
3820,Low-Value,Rural,928.4790075346054,80,7.579971646463502,25,7.7539458210308005,Default,1,0,1
3821,Low-Value,Suburban,1283.979997938318,33,3.1389203037442424,21,22.357109557460095,Late Payment,1,1,0
3822,Low-Value,Urban,1697.051377827402,18,4.922315569982387,34,17.382061892281364,Paid on Time,0,0,0
3823,Medium-Value,Suburban,1397.0252763569497,38,2.3376419599276774,26,6.641341335792486,Paid on Time,0,1,0
3824,High-Value,Urban,495.88549924222895,81,1.377422875675918,36,3.2157660880689676,Late Payment,2,1,0
3825,High-Value,Urban,977.3636961529301,12,1.5676205973771782,35,18.204221446676147,Paid on Time,1,1,0
3826,Medium-Value,Urban,1829.658057986445,4,9.482499368856015,23,1.7311431349434352,Paid on Time,0,0,0
3827,High-Value,Suburban,720.8080187070053,49,9.860837132209406,17,2.898470061059272,Default,2,0,1
3828,High-Value,Urban,1047.58769367467,22,1.8547975724485597,47,21.364353377034316,Late Payment,1,1,0
3829,Low-Value,Suburban,1921.274135823024,119,4.0167409165484385,42,16.62734140063779,Default,0,0,1
3830,Low-Value,Rural,1495.9452105900255,87,2.029786121404204,12,10.462562703976932,Late Payment,0,1,0
3831,Medium-Value,Urban,1520.7067327192149,28,8.508059410320723,44,16.637610337384288,Paid on Time,0,0,0
3832,Medium-Value,Urban,579.4346083851325,111,5.466673824762535,20,18.157830498222665,Default,2,0,1
3833,High-Value,Rural,887.9264247797435,110,6.591355803329944,39,17.393290121089525,Default,1,0,1
3834,Low-Value,Rural,256.45010988377123,71,5.859197791615056,27,19.634066333949225,Paid on Time,2,0,0
3835,Medium-Value,Urban,1252.399147396014,25,7.392282254566444,42,28.26835490552065,Paid on Time,1,0,0
3836,Medium-Value,Rural,297.0873126307389,78,3.872190189853545,37,12.274548082436738,Late Payment,2,1,0
3837,Medium-Value,Suburban,1688.228206191314,56,2.2374401907702905,20,9.733390990269708,Late Payment,0,1,0
3838,Medium-Value,Suburban,1647.652195337994,0,1.1585800245674258,11,2.1146124198749217,Paid on Time,0,1,0
3839,Medium-Value,Urban,1113.849692132388,27,5.0112359976334435,28,5.265118648846239,Paid on Time,1,0,0
3840,Medium-Value,Suburban,368.2154630743564,112,9.170509859122935,2,4.081244660553137,Default,2,0,1
3841,High-Value,Suburban,148.6000680708195,61,3.7473988421104,24,10.727881419301404,Default,2,1,1
3842,Low-Value,Urban,1613.7464683308876,46,2.763611390220608,16,18.68973113563661,Late Payment,0,1,0
3843,Low-Value,Rural,1240.266918105511,109,9.334384716223964,12,2.3436828429029193,Default,1,0,1
3844,Medium-Value,Urban,1450.7663098209784,77,1.9490377487616475,16,22.102285129185862,Paid on Time,0,1,0
3845,Low-Value,Suburban,677.2335388990984,105,1.466209300742291,36,12.525555549354438,Paid on Time,2,1,0
3846,Low-Value,Urban,1068.0172019034376,97,8.914718574598941,2,28.941630957865186,Paid on Time,1,0,0
3847,Low-Value,Urban,1519.6309240253358,58,7.308184437592202,25,17.48316428056622,Paid on Time,0,0,0
3848,Medium-Value,Suburban,978.8702857962192,30,4.798617743236715,29,23.369507059266176,Late Payment,1,0,0
3849,Medium-Value,Suburban,1242.6300232605888,69,7.77109575707957,28,25.97425573661396,Paid on Time,1,0,0
3850,Low-Value,Urban,1600.4836974351283,48,7.672959568398422,10,26.77654273844029,Paid on Time,0,0,0
3851,Low-Value,Suburban,508.9192260061198,4,1.3605450693452465,45,16.03539074071441,Paid on Time,2,1,0
3852,Medium-Value,Suburban,225.2648897792164,30,7.08622130855656,23,12.505534194501351,Paid on Time,2,0,0
3853,High-Value,Suburban,1110.4646705405298,36,6.767851397074414,32,17.254934700964746,Late Payment,1,0,0
3854,Low-Value,Suburban,218.0389643681819,78,9.674012227746731,31,12.660041646905409,Late Payment,2,0,0
3855,High-Value,Suburban,1556.4588592968312,14,9.699603491437871,19,7.980734109214005,Default,0,0,1
3856,Low-Value,Suburban,1466.5017505041983,51,4.400193935818395,15,10.393674987833355,Late Payment,0,0,0
3857,High-Value,Rural,1775.2540757840643,106,6.308577206993965,33,7.750325830919369,Late Payment,0,0,0
3858,High-Value,Urban,1315.167986264525,68,2.2722163739954087,17,8.81369128725099,Late Payment,1,1,0
3859,High-Value,Suburban,227.67538442951013,91,1.5981087336142061,36,3.7146243798358904,Default,2,1,1
3860,Medium-Value,Urban,580.989038430273,96,4.895018850330122,20,13.367418900993236,Paid on Time,2,0,0
3861,High-Value,Rural,1635.0705046691667,10,7.208938097515094,9,7.823233291493488,Default,0,0,1
3862,High-Value,Suburban,417.5515928958167,42,6.109850100679542,38,14.002630019439806,Paid on Time,2,0,0
3863,High-Value,Urban,1427.112888848286,69,4.866912299674017,3,23.973748791112502,Late Payment,0,0,0
3864,Low-Value,Suburban,1582.4927287489081,22,8.363012920971318,2,14.001058244052139,Paid on Time,0,0,0
3865,High-Value,Suburban,727.2124159249581,39,8.149847249653723,18,28.683744250581746,Default,2,0,1
3866,Low-Value,Suburban,712.3651994655261,62,7.587478495699852,23,5.287269941312605,Paid on Time,2,0,0
3867,High-Value,Suburban,1159.825094297379,1,1.6932902333838498,19,25.657684734298364,Paid on Time,1,1,0
3868,High-Value,Suburban,1736.444032234051,78,8.168226651060792,7,8.199485308116637,Late Payment,0,0,0
3869,Medium-Value,Suburban,525.4217836356131,86,9.2747918439523,35,28.08407007479425,Paid on Time,2,0,0
3870,Low-Value,Suburban,1888.3905724805652,85,1.5349787946182483,20,7.587289867010982,Paid on Time,0,1,0
3871,High-Value,Rural,1238.3255011582055,72,4.615042499276815,20,22.66189179297936,Late Payment,1,0,0
3872,Low-Value,Rural,1985.0402955693246,46,9.89519940744929,19,2.8014191249391347,Default,0,0,1
3873,Low-Value,Suburban,270.266075591113,103,6.393149726214553,41,19.26458967764515,Late Payment,2,0,0
3874,Medium-Value,Suburban,340.46805936284227,29,5.622196619147165,16,7.3415523195622825,Paid on Time,2,0,0
3875,Medium-Value,Rural,1670.6194270556173,15,2.597015327218692,38,20.435003707798845,Late Payment,0,1,0
3876,Medium-Value,Rural,1743.0362016473136,58,6.08937655000753,21,19.43905079112056,Late Payment,0,0,0
3877,Medium-Value,Rural,946.3715079047745,109,4.951389344225077,29,27.787180510144704,Paid on Time,1,0,0
3878,Medium-Value,Suburban,1456.7352346704365,46,2.1469875001311074,44,19.173616487992998,Default,0,1,1
3879,Medium-Value,Urban,1748.358846146523,115,5.178993873562308,38,12.839215537847325,Late Payment,0,0,0
3880,Medium-Value,Urban,181.94279761577448,29,2.4795937465773443,45,6.61346634062689,Default,2,1,1
3881,Medium-Value,Urban,1190.5058036871912,108,7.575972595534509,24,20.06607924778005,Late Payment,1,0,0
3882,High-Value,Urban,1721.61326640033,8,9.762835295292607,37,4.374631513762142,Paid on Time,0,0,0
3883,Low-Value,Suburban,856.4943947110725,64,5.226193435831266,29,25.026987980731263,Paid on Time,1,0,0
3884,Medium-Value,Urban,674.5288516136111,58,6.691314987231515,31,8.172701861227047,Late Payment,2,0,0
3885,Medium-Value,Rural,1611.8427016801913,101,4.878779722901581,45,16.200608049213162,Late Payment,0,0,0
3886,Low-Value,Rural,737.9945086553888,63,2.246084682913048,39,18.28247182555247,Late Payment,1,1,0
3887,High-Value,Urban,106.0311665505561,7,9.734997578279488,12,11.51220972152712,Paid on Time,2,0,0
3888,Low-Value,Rural,1923.187916495225,51,2.1662079767567173,30,20.252339549595145,Late Payment,0,1,0
3889,Low-Value,Suburban,1225.0341490669352,17,2.004641276621866,4,8.25629180787177,Paid on Time,1,1,0
3890,Medium-Value,Urban,1657.0840455491352,90,5.132556475041705,30,2.004112639521268,Late Payment,0,0,0
3891,Low-Value,Urban,1668.0729684511577,81,6.929985391902389,5,28.818764347913152,Paid on Time,0,0,0
3892,Low-Value,Suburban,226.17979870819235,95,4.1943094387560205,16,10.28132910895135,Late Payment,2,0,0
3893,Medium-Value,Rural,424.6343788342831,57,2.7326531997721273,27,21.690404805153534,Default,2,1,1
3894,Medium-Value,Suburban,691.1292934433301,48,8.370670312247286,4,15.718474600691042,Default,2,0,1
3895,Medium-Value,Suburban,709.3286415785134,31,4.267929885485961,8,20.40096163627712,Paid on Time,2,0,0
3896,Medium-Value,Rural,1351.6936235937344,116,2.7488887604551646,48,4.217159152954655,Late Payment,1,1,0
3897,Low-Value,Suburban,1283.952549430101,47,4.285763897561831,8,16.046588378366874,Default,1,0,1
3898,Low-Value,Rural,1039.720578218646,44,2.930987868785119,17,12.37436705185439,Late Payment,1,1,0
3899,High-Value,Rural,501.40109138665906,53,5.675029640311065,46,14.10363743817752,Late Payment,2,0,0
3900,High-Value,Suburban,825.7685924115765,99,7.014604475239293,44,29.020041655382855,Late Payment,1,0,0
3901,Low-Value,Rural,1132.828540083822,99,8.196016394792673,3,4.9523782402698755,Default,1,0,1
3902,High-Value,Suburban,989.1721955974897,84,3.048058272878793,27,22.88630511593055,Paid on Time,1,1,0
3903,Low-Value,Rural,341.85581288064895,45,2.5025860513400096,34,10.579941031025161,Default,2,1,1
3904,High-Value,Urban,1334.0699376536552,95,1.1764307880569813,45,9.420381641089106,Paid on Time,1,1,0
3905,Medium-Value,Rural,238.79837594025506,30,3.052789915125184,21,8.852544481078695,Default,2,1,1
3906,High-Value,Rural,818.5698978540526,36,1.2151481724801663,43,11.114665043463837,Late Payment,1,1,0
3907,Medium-Value,Suburban,1449.0557605829351,15,4.1092678332015335,24,11.356394728214577,Late Payment,0,0,0
3908,Medium-Value,Rural,138.04471558744237,45,2.3112377994703297,44,8.851663150277169,Late Payment,2,1,0
3909,Medium-Value,Urban,1182.9673561861007,45,6.219060384050058,41,20.3573012854308,Default,1,0,1
3910,Medium-Value,Urban,735.5898508722648,77,4.4535408354214585,29,2.383937527307232,Default,1,0,1
3911,High-Value,Rural,116.78050250319548,87,1.842268069636836,39,10.636520368370642,Paid on Time,2,1,0
3912,Low-Value,Rural,461.72821501584656,88,4.598798167329347,6,9.12596259824601,Default,2,0,1
3913,Medium-Value,Urban,1887.7977672142433,60,2.8841330437106647,14,22.79112259594623,Paid on Time,0,1,0
3914,High-Value,Suburban,1090.1829204596718,45,7.12159616206095,14,5.248457776567037,Default,1,0,1
3915,Medium-Value,Urban,1994.7316887953502,50,4.279926202936659,37,28.279927120819753,Late Payment,0,0,0
3916,High-Value,Urban,1097.1518256930083,61,2.3232700829363147,24,5.945039749309494,Default,1,1,1
3917,High-Value,Rural,1133.4791833515096,34,4.146415591638579,13,11.730793557842984,Late Payment,1,0,0
3918,High-Value,Rural,844.5017245724196,80,3.0194050053716692,1,6.791305609734556,Default,1,1,1
3919,Low-Value,Urban,689.0767955896872,109,8.162011014745474,12,9.314240360690626,Paid on Time,2,0,0
3920,High-Value,Suburban,577.9365509525951,41,9.850308043284507,42,23.069716319375623,Default,2,0,1
3921,High-Value,Urban,752.4991706482804,44,1.229422501267907,24,14.81573684341244,Late Payment,1,1,0
3922,Low-Value,Urban,973.7170537108211,117,7.210181235837537,37,5.71469580199725,Default,1,0,1
3923,Low-Value,Suburban,464.78470543850113,67,3.3756205026113792,20,2.3524114806926377,Paid on Time,2,1,0
3924,High-Value,Urban,527.2626744308221,74,1.59767779482365,6,7.667570384937975,Paid on Time,2,1,0
3925,Low-Value,Urban,615.9350604700344,46,1.1291617862676415,12,28.422480577254607,Paid on Time,2,1,0
3926,Medium-Value,Rural,953.5937946685943,78,8.929087022911844,21,25.51418569745297,Paid on Time,1,0,0
3927,Medium-Value,Suburban,1340.3453969470618,29,4.182458518700196,3,13.76503776179625,Default,1,0,1
3928,Low-Value,Rural,1726.6776855439457,23,9.950895028815436,27,14.977861436433507,Paid on Time,0,0,0
3929,Low-Value,Rural,645.5504906555723,65,4.981394508671911,46,27.08161804199085,Default,2,0,1
3930,High-Value,Suburban,449.083846648731,42,2.6883797659423694,36,18.149016088896325,Default,2,1,1
3931,Low-Value,Suburban,819.8101832160545,33,7.994292116702913,17,26.542244889314137,Default,1,0,1
3932,High-Value,Urban,1799.327845106526,22,9.338429947305688,49,15.263334026217876,Paid on Time,0,0,0
3933,Medium-Value,Rural,118.73538384056499,60,8.340589276979419,46,6.802830954445953,Paid on Time,2,0,0
3934,Low-Value,Suburban,1387.9503705097163,94,7.7067931062477495,15,22.051882418324816,Default,0,0,1
3935,High-Value,Rural,1006.6040881820048,36,4.012297250672516,39,16.265406267791363,Default,1,0,1
3936,High-Value,Rural,405.9878084252921,12,1.5804132750553843,4,20.384747819085593,Default,2,1,1
3937,Medium-Value,Suburban,709.9408999214867,96,2.811694137040808,17,5.559696584285344,Late Payment,2,1,0
3938,Low-Value,Urban,527.4050833663644,70,5.02129228822661,38,19.780452255649426,Late Payment,2,0,0
3939,Medium-Value,Rural,1767.8811189912324,95,9.605798830129636,11,12.085457274748494,Paid on Time,0,0,0
3940,High-Value,Suburban,1015.5594294954815,6,7.505687617078188,12,10.627934831524682,Late Payment,1,0,0
3941,High-Value,Urban,1169.8791279577363,41,8.454547406514227,47,20.472790691105462,Default,1,0,1
3942,Low-Value,Rural,1228.0064767403392,37,3.495645072158284,32,18.17493428456774,Default,1,1,1
3943,High-Value,Suburban,1315.2725367444766,51,7.1544072470815285,27,19.82411543916443,Paid on Time,1,0,0
3944,Low-Value,Rural,1041.5558117142668,43,8.761943290401968,44,28.994658862713244,Paid on Time,1,0,0
3945,Medium-Value,Suburban,133.95970858900006,63,5.314703634069261,43,21.334697617513118,Late Payment,2,0,0
3946,Low-Value,Suburban,735.9731051378386,12,4.869026742076828,27,19.586069905913828,Default,1,0,1
3947,Low-Value,Rural,449.3591573698833,87,7.474640620886008,49,18.793038213400727,Paid on Time,2,0,0
3948,High-Value,Rural,1392.2714015321862,27,6.039205176202716,40,12.562713231258437,Paid on Time,0,0,0
3949,High-Value,Suburban,207.73883760308865,95,9.938539748746395,44,25.336559043123266,Late Payment,2,0,0
3950,Low-Value,Urban,1171.2264431121241,106,4.825925206557055,29,12.04721947266561,Paid on Time,1,0,0
3951,High-Value,Rural,500.2002723211718,81,2.5834894959248795,9,21.307065395441292,Late Payment,2,1,0
3952,High-Value,Suburban,1902.8070930874162,97,5.247415475076815,43,9.501165696725348,Default,0,0,1
3953,High-Value,Suburban,737.5277901544175,111,3.1168449378795824,3,5.284936811222326,Late Payment,1,1,0
3954,Low-Value,Urban,717.920263611805,97,6.05128438715051,39,4.763135911641887,Paid on Time,2,0,0
3955,High-Value,Urban,1854.430869182375,114,2.1321729319415126,29,19.402206844033156,Late Payment,0,1,0
3956,Low-Value,Urban,892.9610485778686,101,9.549786461942674,21,10.510692983908116,Late Payment,1,0,0
3957,High-Value,Rural,1929.4384349529103,0,8.738405933861449,35,8.976429369179412,Default,0,0,1
3958,Medium-Value,Suburban,145.92366905365662,42,2.4000885739798337,48,18.169720551337555,Late Payment,2,1,0
3959,High-Value,Suburban,682.054692884078,113,2.5515363047230872,10,1.744422879499555,Paid on Time,2,1,0
3960,High-Value,Suburban,1365.7666245062192,41,5.611948070392149,23,8.14054390755556,Paid on Time,0,0,0
3961,Low-Value,Urban,1792.6282326025132,94,7.955932483375526,39,10.87587127419554,Default,0,0,1
3962,Low-Value,Suburban,587.1706267157394,49,2.9717140210077653,25,21.542834127608742,Default,2,1,1
3963,High-Value,Rural,1867.9074247309695,59,1.5487454760357866,24,16.805036167748767,Default,0,1,1
3964,Medium-Value,Urban,1228.8307863484577,0,5.909808489243536,20,25.823669896667035,Paid on Time,1,0,0
3965,High-Value,Urban,1621.9156620760402,50,7.22437402691809,15,10.7006845269567,Late Payment,0,0,0
3966,High-Value,Urban,854.6938781831047,15,3.199289421634453,21,9.596788775987054,Paid on Time,1,1,0
3967,Medium-Value,Urban,503.1427268770593,38,7.6579100897557435,42,1.9627248483853053,Paid on Time,2,0,0
3968,Low-Value,Rural,1831.347289350617,14,9.555794064501479,12,28.59980171851224,Default,0,0,1
3969,High-Value,Suburban,1872.9581499718154,32,2.2336699841692558,18,15.543272245456983,Default,0,1,1
3970,Low-Value,Rural,1045.3927738928573,86,5.599261587778257,23,15.573193526120633,Late Payment,1,0,0
3971,Low-Value,Suburban,112.34053039858736,52,1.5115775561342435,41,27.77964821502235,Late Payment,2,1,0
3972,Medium-Value,Rural,308.5876119737685,104,2.85994906507644,29,9.407628841928814,Late Payment,2,1,0
3973,Medium-Value,Urban,1188.7531244402714,97,1.8083741811496594,41,10.63107777132663,Late Payment,1,1,0
3974,Low-Value,Urban,145.17573437358382,16,4.636059607721823,36,20.03408313745915,Paid on Time,2,0,0
3975,High-Value,Rural,854.1326555747211,88,8.38748611337282,5,23.770102692082435,Late Payment,1,0,0
3976,Low-Value,Rural,676.4028965868239,119,6.194174054696032,39,21.280011037542245,Paid on Time,2,0,0
3977,High-Value,Suburban,1457.261723264189,105,3.0032635344888767,26,23.872830193146065,Paid on Time,0,1,0
3978,High-Value,Rural,205.59947860107704,5,1.3609958238615079,39,17.678133139427317,Late Payment,2,1,0
3979,Medium-Value,Rural,1028.589411056846,30,5.980583757580776,11,26.021880998636505,Late Payment,1,0,0
3980,High-Value,Suburban,1200.3171127636501,68,2.195170434915139,42,16.953095172005753,Paid on Time,1,1,0
3981,High-Value,Suburban,1272.8530444999735,103,4.084606246273815,11,7.650878190285063,Default,1,0,1
3982,Low-Value,Suburban,869.7995768321877,39,5.591730330222454,18,16.70933208845993,Late Payment,1,0,0
3983,Medium-Value,Rural,678.2987885161468,29,9.133592821175732,12,21.675395869551686,Default,2,0,1
3984,High-Value,Suburban,1396.7367641005826,68,1.7364099437984528,16,19.95368484303243,Paid on Time,0,1,0
3985,High-Value,Urban,1710.3811913947404,75,7.017468330401475,27,8.04748612615134,Default,0,0,1
3986,Medium-Value,Urban,1417.8735117874696,6,1.1267315695439066,36,2.1912686121194374,Paid on Time,0,1,0
3987,Low-Value,Urban,1870.994494368721,108,6.6691769712426625,17,8.32194205132739,Default,0,0,1
3988,Medium-Value,Rural,1462.8006981800615,12,5.963792403975343,49,29.537220066357868,Default,0,0,1
3989,Medium-Value,Urban,1552.7755946258749,112,8.306799580810608,21,6.349520971323027,Default,0,0,1
3990,High-Value,Rural,419.01607354396884,3,5.7849622557803135,37,14.466780996235912,Paid on Time,2,0,0
3991,High-Value,Rural,897.1253246007524,49,4.173549397535237,31,19.51202818136924,Paid on Time,1,0,0
3992,Low-Value,Urban,1021.6051288163338,105,3.184757841954039,45,26.504722366436724,Paid on Time,1,1,0
3993,High-Value,Suburban,586.9570083597546,2,1.767247676038657,35,23.04750048837602,Late Payment,2,1,0
3994,High-Value,Rural,1104.225734676947,11,5.811514068667881,27,27.359640061257487,Paid on Time,1,0,0
3995,Medium-Value,Urban,652.5046940215103,64,8.994897339837117,23,18.527127113776068,Late Payment,2,0,0
